id,campaign,audience,timestamp,interaction_type,interaction_key,interaction_value
4896,8,438,2017-04-02 07:48:24,browse,product_id,175211439308
4896,8,438,2017-04-02 07:55:24,browse,duration,8
4897,8,438,2017-04-02 07:55:24,browse,product_id,177897644317
4897,8,438,2017-04-02 08:01:24,browse,duration,2
4898,8,438,2017-04-02 08:01:24,browse,product_id,160410725471
4898,8,438,2017-04-02 08:10:24,browse,duration,3
4899,8,438,2017-04-02 08:18:24,browse,product_id,104553406468
4899,8,438,2017-04-02 08:27:24,browse,duration,10
4900,8,438,2017-04-02 08:35:24,add,product_id,148979734999
4901,8,438,2017-04-02 08:45:24,add,product_id,141781173051
4902,8,438,2017-04-02 08:51:24,add,product_id,101897294018
4903,8,438,2017-04-02 08:53:24,add,product_id,195722202378
4904,8,438,2017-04-02 08:58:24,add,product_id,159929577929
4905,8,438,2017-04-02 09:06:24,add,product_id,141781173051
4906,8,438,2017-04-02 09:11:24,add,product_id,175211439308
4907,8,438,2017-04-02 09:19:24,abandon,cart_contents,148979734999;141781173051;101897294018;195722202378;159929577929;141781173051;175211439308
4907,7,594,2017-04-05 12:17:43,clickthrough,url,www.ourwebsite.com/page3
4907,7,594,2017-04-05 12:25:43,clickthrough,referral,www.referralwebsite.com
4908,8,57,2017-04-02 06:53:24,clickthrough,url,www.ourwebsite.com/page2
4908,8,57,2017-04-02 06:56:24,clickthrough,referral,www.referralwebsite.com
4909,8,387,2017-04-02 06:53:24,clickthrough,url,www.ourwebsite.com/page2
4909,8,387,2017-04-02 06:55:24,clickthrough,referral,www.referralwebsite.com
4910,1,482,2017-04-07 04:07:45,clickthrough,url,www.ourwebsite.com/page1
4910,1,482,2017-04-07 04:16:45,clickthrough,referral,www.otherwebsite.com
4911,1,482,2017-04-07 04:22:45,browse,product_id,188313615578
4911,1,482,2017-04-07 04:29:45,browse,duration,7
4912,1,482,2017-04-07 04:36:45,browse,product_id,132304402752
4912,1,482,2017-04-07 04:42:45,browse,duration,8
4913,1,482,2017-04-07 04:48:45,browse,product_id,115153344249
4913,1,482,2017-04-07 04:54:45,browse,duration,9
4914,1,482,2017-04-07 05:00:45,browse,product_id,101591922267
4914,1,482,2017-04-07 05:00:45,browse,duration,9
4915,1,482,2017-04-07 05:03:45,browse,product_id,160410725471
4915,1,482,2017-04-07 05:13:45,browse,duration,6
4916,1,482,2017-04-07 05:14:45,browse,product_id,144951251826
4916,1,482,2017-04-07 05:16:45,browse,duration,4
4917,1,482,2017-04-07 05:16:45,browse,product_id,184636131970
4917,1,482,2017-04-07 05:22:45,browse,duration,4
4918,6,450,2017-04-02 00:41:58,clickthrough,url,www.ourwebsite.com/page3
4918,6,450,2017-04-02 00:43:58,clickthrough,referral,www.referralwebsite.com
4919,6,450,2017-04-02 00:47:58,browse,product_id,101591922267
4919,6,450,2017-04-02 00:49:58,browse,duration,2
4920,6,450,2017-04-02 00:58:58,browse,product_id,134937796642
4920,6,450,2017-04-02 00:58:58,browse,duration,6
4921,6,450,2017-04-02 00:58:58,browse,product_id,121259905065
4921,6,450,2017-04-02 01:03:58,browse,duration,2
4922,6,450,2017-04-02 01:13:58,browse,product_id,159929577929
4922,6,450,2017-04-02 01:23:58,browse,duration,8
4923,6,450,2017-04-02 01:24:58,browse,product_id,115899657430
4923,6,450,2017-04-02 01:24:58,browse,duration,3
4924,6,450,2017-04-02 01:27:58,browse,product_id,109343951269
4924,6,450,2017-04-02 01:36:58,browse,duration,9
4925,6,450,2017-04-02 01:41:58,browse,product_id,134937796642
4925,6,450,2017-04-02 01:44:58,browse,duration,10
4926,6,450,2017-04-02 01:52:58,browse,product_id,186880256583
4926,6,450,2017-04-02 01:58:58,browse,duration,3
4927,6,450,2017-04-02 02:06:58,browse,product_id,134937796642
4927,6,450,2017-04-02 02:08:58,browse,duration,5
4928,6,450,2017-04-02 02:18:58,browse,product_id,148979734999
4928,6,450,2017-04-02 02:18:58,browse,duration,7
4929,5,611,2017-04-03 18:06:23,clickthrough,url,www.ourwebsite.com/page3
4929,5,611,2017-04-03 18:14:23,clickthrough,referral,www.otherwebsite.com
4930,5,611,2017-04-03 18:22:23,browse,product_id,121259905065
4930,5,611,2017-04-03 18:26:23,browse,duration,2
4931,5,611,2017-04-03 18:28:23,browse,product_id,160410725471
4931,5,611,2017-04-03 18:30:23,browse,duration,9
4932,5,611,2017-04-03 18:36:23,browse,product_id,132304402752
4932,5,611,2017-04-03 18:36:23,browse,duration,6
4933,5,611,2017-04-03 18:43:23,browse,product_id,186880256583
4933,5,611,2017-04-03 18:45:23,browse,duration,5
4934,5,611,2017-04-03 18:48:23,browse,product_id,109343951269
4934,5,611,2017-04-03 18:48:23,browse,duration,7
4935,5,611,2017-04-03 18:49:23,browse,product_id,142256336352
4935,5,611,2017-04-03 18:49:23,browse,duration,6
4936,5,611,2017-04-03 18:57:23,browse,product_id,104553406468
4936,5,611,2017-04-03 18:57:23,browse,duration,10
4937,5,611,2017-04-03 18:59:23,browse,product_id,172490376023
4937,5,611,2017-04-03 19:04:23,browse,duration,9
4938,5,611,2017-04-03 19:14:23,browse,product_id,167784852301
4938,5,611,2017-04-03 19:14:23,browse,duration,6
4939,5,611,2017-04-03 19:21:23,add,product_id,121259905065
4940,5,611,2017-04-03 19:23:23,add,product_id,160410725471
4941,5,611,2017-04-03 19:28:23,add,product_id,132304402752
4942,5,611,2017-04-03 19:35:23,add,product_id,186880256583
4943,5,611,2017-04-03 19:37:23,add,product_id,109343951269
4944,5,611,2017-04-03 19:45:23,add,product_id,142256336352
4945,5,611,2017-04-03 19:46:23,add,product_id,104553406468
4946,5,611,2017-04-03 19:55:23,add,product_id,172490376023
4947,5,611,2017-04-03 19:57:23,abandon,cart_contents,121259905065;160410725471;132304402752;186880256583;109343951269;142256336352;104553406468;172490376023
4947,10,448,2017-04-15 15:10:28,clickthrough,url,www.ourwebsite.com/page1
4947,10,448,2017-04-15 15:13:28,clickthrough,referral,www.referralwebsite.com
4948,10,448,2017-04-15 15:18:28,browse,product_id,101591922267
4948,10,448,2017-04-15 15:25:28,browse,duration,9
4949,10,448,2017-04-15 15:33:28,browse,product_id,191211760776
4949,10,448,2017-04-15 15:38:28,browse,duration,4
4950,10,448,2017-04-15 15:47:28,browse,product_id,131625732236
4950,10,448,2017-04-15 15:49:28,browse,duration,3
4951,10,448,2017-04-15 15:59:28,browse,product_id,115153344249
4951,10,448,2017-04-15 16:09:28,browse,duration,7
4952,10,448,2017-04-15 16:16:28,browse,product_id,172916175812
4952,10,448,2017-04-15 16:18:28,browse,duration,5
4953,10,448,2017-04-15 16:19:28,browse,product_id,148979734999
4953,10,448,2017-04-15 16:24:28,browse,duration,7
4954,10,448,2017-04-15 16:32:28,browse,product_id,172916175812
4954,10,448,2017-04-15 16:38:28,browse,duration,4
4955,10,448,2017-04-15 16:47:28,browse,product_id,188160550480
4955,10,448,2017-04-15 16:52:28,browse,duration,2
4956,10,448,2017-04-15 16:58:28,browse,product_id,115153344249
4956,10,448,2017-04-15 17:05:28,browse,duration,3
4957,10,448,2017-04-15 17:05:28,browse,product_id,184636131970
4957,10,448,2017-04-15 17:08:28,browse,duration,4
4958,10,448,2017-04-15 17:17:28,add,product_id,101591922267
4959,10,448,2017-04-15 17:26:28,add,product_id,191211760776
4960,10,448,2017-04-15 17:26:28,abandon,cart_contents,101591922267;191211760776
4960,8,189,2017-04-02 06:53:24,clickthrough,url,www.ourwebsite.com/page1
4960,8,189,2017-04-02 06:59:24,clickthrough,referral,www.referralwebsite.com
4961,8,189,2017-04-02 07:04:24,browse,product_id,115899657430
4961,8,189,2017-04-02 07:06:24,browse,duration,4
4962,8,189,2017-04-02 07:15:24,browse,product_id,187282230672
4962,8,189,2017-04-02 07:15:24,browse,duration,5
4963,8,189,2017-04-02 07:16:24,browse,product_id,118229850449
4963,8,189,2017-04-02 07:17:24,browse,duration,2
4964,8,189,2017-04-02 07:26:24,browse,product_id,159929577929
4964,8,189,2017-04-02 07:29:24,browse,duration,6
4965,8,189,2017-04-02 07:33:24,browse,product_id,118675935929
4965,8,189,2017-04-02 07:34:24,browse,duration,5
4966,5,547,2017-04-03 18:06:23,clickthrough,url,www.ourwebsite.com/page3
4966,5,547,2017-04-03 18:16:23,clickthrough,referral,www.google.com
4967,5,547,2017-04-03 18:26:23,browse,product_id,141606253740
4967,5,547,2017-04-03 18:30:23,browse,duration,6
4968,5,547,2017-04-03 18:37:23,browse,product_id,167784852301
4968,5,547,2017-04-03 18:43:23,browse,duration,4
4969,5,547,2017-04-03 18:53:23,browse,product_id,115153344249
4969,5,547,2017-04-03 19:02:23,browse,duration,2
4970,5,547,2017-04-03 19:10:23,browse,product_id,159929577929
4970,5,547,2017-04-03 19:19:23,browse,duration,8
4971,5,547,2017-04-03 19:21:23,browse,product_id,192291742391
4971,5,547,2017-04-03 19:21:23,browse,duration,4
4972,5,547,2017-04-03 19:23:23,browse,product_id,167784852301
4972,5,547,2017-04-03 19:27:23,browse,duration,6
4973,5,547,2017-04-03 19:27:23,browse,product_id,115153344249
4973,5,547,2017-04-03 19:34:23,browse,duration,10
4974,5,547,2017-04-03 19:43:23,browse,product_id,160410725471
4974,5,547,2017-04-03 19:50:23,browse,duration,5
4975,5,547,2017-04-03 19:53:23,browse,product_id,187282230672
4975,5,547,2017-04-03 19:57:23,browse,duration,7
4976,10,792,2017-04-15 15:10:28,clickthrough,url,www.ourwebsite.com/page3
4976,10,792,2017-04-15 15:12:28,clickthrough,referral,www.google.com
4977,10,792,2017-04-15 15:21:28,browse,product_id,167337524450
4977,10,792,2017-04-15 15:28:28,browse,duration,10
4978,10,792,2017-04-15 15:28:28,browse,product_id,184636131970
4978,10,792,2017-04-15 15:38:28,browse,duration,8
4979,10,792,2017-04-15 15:41:28,browse,product_id,167337524450
4979,10,792,2017-04-15 15:42:28,browse,duration,2
4980,10,792,2017-04-15 15:48:28,browse,product_id,109568617984
4980,10,792,2017-04-15 15:56:28,browse,duration,7
4981,10,792,2017-04-15 16:02:28,browse,product_id,141781173051
4981,10,792,2017-04-15 16:10:28,browse,duration,3
4982,5,979,2017-04-03 18:06:23,clickthrough,url,www.ourwebsite.com/page1
4982,5,979,2017-04-03 18:10:23,clickthrough,referral,www.referralwebsite.com
4983,4,326,2017-04-16 13:28:00,clickthrough,url,www.ourwebsite.com/page3
4983,4,326,2017-04-16 13:29:00,clickthrough,referral,www.otherwebsite.com
4984,4,326,2017-04-16 13:33:00,browse,product_id,124321090955
4984,4,326,2017-04-16 13:42:00,browse,duration,7
4985,4,326,2017-04-16 13:52:00,browse,product_id,101591922267
4985,4,326,2017-04-16 13:59:00,browse,duration,5
4986,4,326,2017-04-16 14:05:00,browse,product_id,160410725471
4986,4,326,2017-04-16 14:05:00,browse,duration,2
4987,4,326,2017-04-16 14:06:00,browse,product_id,160410725471
4987,4,326,2017-04-16 14:13:00,browse,duration,5
4988,4,326,2017-04-16 14:16:00,browse,product_id,188160550480
4988,4,326,2017-04-16 14:19:00,browse,duration,10
4989,4,326,2017-04-16 14:29:00,add,product_id,124321090955
4990,4,326,2017-04-16 14:31:00,add,product_id,101591922267
4991,4,326,2017-04-16 14:33:00,add,product_id,160410725471
4992,4,326,2017-04-16 14:38:00,add,product_id,160410725471
4993,4,326,2017-04-16 14:38:00,abandon,cart_contents,124321090955;101591922267;160410725471;160410725471
4993,8,281,2017-04-02 06:53:24,clickthrough,url,www.ourwebsite.com/page3
4993,8,281,2017-04-02 06:55:24,clickthrough,referral,www.referralwebsite.com
4994,7,635,2017-04-05 12:17:43,clickthrough,url,www.ourwebsite.com/page2
4994,7,635,2017-04-05 12:17:43,clickthrough,referral,www.referralwebsite.com
4995,1,182,2017-04-07 04:07:45,clickthrough,url,www.ourwebsite.com/page2
4995,1,182,2017-04-07 04:14:45,clickthrough,referral,www.google.com
4996,1,182,2017-04-07 04:23:45,browse,product_id,164451986229
4996,1,182,2017-04-07 04:25:45,browse,duration,3
4997,1,182,2017-04-07 04:34:45,browse,product_id,101591922267
4997,1,182,2017-04-07 04:43:45,browse,duration,5
4998,1,182,2017-04-07 04:47:45,browse,product_id,115153344249
4998,1,182,2017-04-07 04:52:45,browse,duration,6
4999,1,182,2017-04-07 05:01:45,browse,product_id,160410725471
4999,1,182,2017-04-07 05:06:45,browse,duration,4
5000,1,182,2017-04-07 05:11:45,browse,product_id,131625732236
5000,1,182,2017-04-07 05:16:45,browse,duration,7
5001,1,182,2017-04-07 05:21:45,browse,product_id,167784852301
5001,1,182,2017-04-07 05:30:45,browse,duration,2
5002,1,182,2017-04-07 05:36:45,add,product_id,164451986229
5003,1,182,2017-04-07 05:45:45,add,product_id,101591922267
5004,1,182,2017-04-07 05:48:45,add,product_id,115153344249
5005,1,182,2017-04-07 05:55:45,add,product_id,160410725471
5006,1,182,2017-04-07 06:00:45,abandon,cart_contents,164451986229;101591922267;115153344249;160410725471
5006,1,999,2017-04-07 04:07:45,clickthrough,url,www.ourwebsite.com/page1
5006,1,999,2017-04-07 04:07:45,clickthrough,referral,www.otherwebsite.com
5007,1,999,2017-04-07 04:13:45,browse,product_id,186880256583
5007,1,999,2017-04-07 04:18:45,browse,duration,5
5008,1,999,2017-04-07 04:24:45,browse,product_id,160410725471
5008,1,999,2017-04-07 04:32:45,browse,duration,4
5009,1,999,2017-04-07 04:34:45,browse,product_id,188160550480
5009,1,999,2017-04-07 04:41:45,browse,duration,6
5010,1,999,2017-04-07 04:46:45,browse,product_id,185407492438
5010,1,999,2017-04-07 04:56:45,browse,duration,2
5011,1,999,2017-04-07 05:05:45,browse,product_id,185407492438
5011,1,999,2017-04-07 05:13:45,browse,duration,9
5012,1,999,2017-04-07 05:14:45,browse,product_id,167784852301
5012,1,999,2017-04-07 05:21:45,browse,duration,4
5013,8,174,2017-04-02 06:53:24,clickthrough,url,www.ourwebsite.com/page1
5013,8,174,2017-04-02 06:54:24,clickthrough,referral,www.google.com
5014,8,174,2017-04-02 07:00:24,browse,product_id,175211439308
5014,8,174,2017-04-02 07:03:24,browse,duration,9
5015,8,174,2017-04-02 07:07:24,browse,product_id,193519225127
5015,8,174,2017-04-02 07:10:24,browse,duration,6
5016,8,174,2017-04-02 07:19:24,browse,product_id,138948775138
5016,8,174,2017-04-02 07:28:24,browse,duration,8
5017,8,174,2017-04-02 07:30:24,browse,product_id,167337524450
5017,8,174,2017-04-02 07:38:24,browse,duration,10
5018,8,174,2017-04-02 07:47:24,browse,product_id,132304402752
5018,8,174,2017-04-02 07:54:24,browse,duration,7
5019,8,174,2017-04-02 08:02:24,browse,product_id,187282230672
5019,8,174,2017-04-02 08:08:24,browse,duration,6
5020,8,174,2017-04-02 08:16:24,browse,product_id,182893602000
5020,8,174,2017-04-02 08:22:24,browse,duration,8
5021,8,174,2017-04-02 08:28:24,browse,product_id,138479070674
5021,8,174,2017-04-02 08:32:24,browse,duration,3
5022,8,174,2017-04-02 08:37:24,browse,product_id,186880256583
5022,8,174,2017-04-02 08:41:24,browse,duration,3
5023,2,333,2017-04-10 21:23:46,clickthrough,url,www.ourwebsite.com/page2
5023,2,333,2017-04-10 21:24:46,clickthrough,referral,www.google.com
5024,5,540,2017-04-03 18:06:23,clickthrough,url,www.ourwebsite.com/page2
5024,5,540,2017-04-03 18:07:23,clickthrough,referral,www.google.com
5025,5,540,2017-04-03 18:10:23,browse,product_id,160410725471
5025,5,540,2017-04-03 18:10:23,browse,duration,8
5026,5,540,2017-04-03 18:17:23,browse,product_id,115153344249
5026,5,540,2017-04-03 18:27:23,browse,duration,8
5027,5,540,2017-04-03 18:32:23,browse,product_id,172916175812
5027,5,540,2017-04-03 18:42:23,browse,duration,2
5028,5,540,2017-04-03 18:48:23,browse,product_id,184636131970
5028,5,540,2017-04-03 18:48:23,browse,duration,5
5029,5,540,2017-04-03 18:49:23,browse,product_id,175211439308
5029,5,540,2017-04-03 18:53:23,browse,duration,6
5030,5,540,2017-04-03 19:01:23,browse,product_id,159929577929
5030,5,540,2017-04-03 19:06:23,browse,duration,6
5031,10,960,2017-04-15 15:10:28,clickthrough,url,www.ourwebsite.com/page3
5031,10,960,2017-04-15 15:10:28,clickthrough,referral,www.google.com
5032,7,785,2017-04-05 12:17:43,clickthrough,url,www.ourwebsite.com/page2
5032,7,785,2017-04-05 12:24:43,clickthrough,referral,www.referralwebsite.com
5033,7,785,2017-04-05 12:27:43,browse,product_id,160410725471
5033,7,785,2017-04-05 12:36:43,browse,duration,3
5034,7,785,2017-04-05 12:40:43,browse,product_id,134937796642
5034,7,785,2017-04-05 12:43:43,browse,duration,4
5035,7,785,2017-04-05 12:53:43,browse,product_id,184636131970
5035,7,785,2017-04-05 12:59:43,browse,duration,4
5036,7,785,2017-04-05 12:59:43,browse,product_id,186880256583
5036,7,785,2017-04-05 13:05:43,browse,duration,3
5037,7,785,2017-04-05 13:07:43,browse,product_id,148979734999
5037,7,785,2017-04-05 13:13:43,browse,duration,2
5038,7,785,2017-04-05 13:23:43,browse,product_id,118229850449
5038,7,785,2017-04-05 13:30:43,browse,duration,3
5039,7,785,2017-04-05 13:31:43,browse,product_id,144951251826
5039,7,785,2017-04-05 13:38:43,browse,duration,3
5040,7,785,2017-04-05 13:39:43,browse,product_id,160410725471
5040,7,785,2017-04-05 13:44:43,browse,duration,9
5041,7,785,2017-04-05 13:54:43,browse,product_id,192291742391
5041,7,785,2017-04-05 14:04:43,browse,duration,8
5042,7,785,2017-04-05 14:08:43,add,product_id,160410725471
5043,7,785,2017-04-05 14:13:43,add,product_id,134937796642
5044,7,785,2017-04-05 14:20:43,abandon,cart_contents,160410725471;134937796642
5044,3,252,2017-04-02 13:00:47,clickthrough,url,www.ourwebsite.com/page3
5044,3,252,2017-04-02 13:06:47,clickthrough,referral,www.otherwebsite.com
5045,3,252,2017-04-02 13:15:47,browse,product_id,164451986229
5045,3,252,2017-04-02 13:15:47,browse,duration,3
5046,3,252,2017-04-02 13:19:47,browse,product_id,106455227436
5046,3,252,2017-04-02 13:27:47,browse,duration,7
5047,3,252,2017-04-02 13:33:47,browse,product_id,184636131970
5047,3,252,2017-04-02 13:41:47,browse,duration,3
5048,3,252,2017-04-02 13:45:47,browse,product_id,186880256583
5048,3,252,2017-04-02 13:55:47,browse,duration,5
5049,3,252,2017-04-02 14:04:47,browse,product_id,193519225127
5049,3,252,2017-04-02 14:05:47,browse,duration,8
5050,3,252,2017-04-02 14:08:47,browse,product_id,141628768843
5050,3,252,2017-04-02 14:10:47,browse,duration,7
5051,3,252,2017-04-02 14:16:47,browse,product_id,186880256583
5051,3,252,2017-04-02 14:24:47,browse,duration,3
5052,3,252,2017-04-02 14:29:47,browse,product_id,186880256583
5052,3,252,2017-04-02 14:31:47,browse,duration,3
5053,3,252,2017-04-02 14:33:47,browse,product_id,159929577929
5053,3,252,2017-04-02 14:38:47,browse,duration,7
5054,5,504,2017-04-03 18:06:23,clickthrough,url,www.ourwebsite.com/page2
5054,5,504,2017-04-03 18:13:23,clickthrough,referral,www.referralwebsite.com
5055,5,504,2017-04-03 18:18:23,browse,product_id,193519225127
5055,5,504,2017-04-03 18:23:23,browse,duration,5
5056,5,504,2017-04-03 18:31:23,browse,product_id,106455227436
5056,5,504,2017-04-03 18:34:23,browse,duration,4
5057,5,504,2017-04-03 18:35:23,browse,product_id,185407492438
5057,5,504,2017-04-03 18:40:23,browse,duration,7
5058,5,504,2017-04-03 18:42:23,browse,product_id,184636131970
5058,5,504,2017-04-03 18:46:23,browse,duration,7
5059,5,504,2017-04-03 18:47:23,browse,product_id,132304402752
5059,5,504,2017-04-03 18:57:23,browse,duration,9
5060,3,903,2017-04-02 13:00:47,clickthrough,url,www.ourwebsite.com/page3
5060,3,903,2017-04-02 13:07:47,clickthrough,referral,www.google.com
5061,3,903,2017-04-02 13:10:47,browse,product_id,141781173051
5061,3,903,2017-04-02 13:19:47,browse,duration,3
5062,3,903,2017-04-02 13:21:47,browse,product_id,193519225127
5062,3,903,2017-04-02 13:25:47,browse,duration,6
5063,3,903,2017-04-02 13:30:47,browse,product_id,144951251826
5063,3,903,2017-04-02 13:30:47,browse,duration,4
5064,3,903,2017-04-02 13:33:47,browse,product_id,175211439308
5064,3,903,2017-04-02 13:34:47,browse,duration,2
5065,3,903,2017-04-02 13:44:47,browse,product_id,132362551004
5065,3,903,2017-04-02 13:48:47,browse,duration,5
5066,3,903,2017-04-02 13:52:47,browse,product_id,182893602000
5066,3,903,2017-04-02 13:59:47,browse,duration,9
5067,3,903,2017-04-02 14:00:47,browse,product_id,195722202378
5067,3,903,2017-04-02 14:01:47,browse,duration,9
5068,8,215,2017-04-02 06:53:24,clickthrough,url,www.ourwebsite.com/page3
5068,8,215,2017-04-02 06:59:24,clickthrough,referral,www.otherwebsite.com
5069,10,664,2017-04-15 15:10:28,clickthrough,url,www.ourwebsite.com/page1
5069,10,664,2017-04-15 15:11:28,clickthrough,referral,www.otherwebsite.com
5070,10,664,2017-04-15 15:14:28,browse,product_id,152348612552
5070,10,664,2017-04-15 15:14:28,browse,duration,6
5071,10,664,2017-04-15 15:22:28,browse,product_id,115153344249
5071,10,664,2017-04-15 15:23:28,browse,duration,5
5072,10,664,2017-04-15 15:29:28,browse,product_id,141781173051
5072,10,664,2017-04-15 15:37:28,browse,duration,9
5073,10,664,2017-04-15 15:38:28,browse,product_id,192291742391
5073,10,664,2017-04-15 15:42:28,browse,duration,5
5074,10,664,2017-04-15 15:51:28,browse,product_id,167784852301
5074,10,664,2017-04-15 16:00:28,browse,duration,7
5075,10,664,2017-04-15 16:02:28,browse,product_id,182893602000
5075,10,664,2017-04-15 16:02:28,browse,duration,6
5076,10,664,2017-04-15 16:08:28,browse,product_id,115153344249
5076,10,664,2017-04-15 16:16:28,browse,duration,4
5077,10,664,2017-04-15 16:22:28,add,product_id,152348612552
5078,10,664,2017-04-15 16:32:28,add,product_id,115153344249
5079,10,664,2017-04-15 16:33:28,add,product_id,141781173051
5080,10,664,2017-04-15 16:42:28,add,product_id,192291742391
5081,10,664,2017-04-15 16:52:28,abandon,cart_contents,152348612552;115153344249;141781173051;192291742391
5081,2,573,2017-04-10 21:23:46,clickthrough,url,www.ourwebsite.com/page3
5081,2,573,2017-04-10 21:27:46,clickthrough,referral,www.otherwebsite.com
5082,1,125,2017-04-07 04:07:45,clickthrough,url,www.ourwebsite.com/page3
5082,1,125,2017-04-07 04:08:45,clickthrough,referral,www.google.com
5083,1,125,2017-04-07 04:09:45,browse,product_id,189648453939
5083,1,125,2017-04-07 04:18:45,browse,duration,3
5084,1,125,2017-04-07 04:28:45,browse,product_id,187282230672
5084,1,125,2017-04-07 04:34:45,browse,duration,5
5085,1,125,2017-04-07 04:34:45,browse,product_id,141781173051
5085,1,125,2017-04-07 04:44:45,browse,duration,10
5086,1,125,2017-04-07 04:52:45,browse,product_id,175211439308
5086,1,125,2017-04-07 04:53:45,browse,duration,2
5087,8,118,2017-04-02 06:53:24,clickthrough,url,www.ourwebsite.com/page1
5087,8,118,2017-04-02 07:03:24,clickthrough,referral,www.otherwebsite.com
5088,8,118,2017-04-02 07:04:24,browse,product_id,164451986229
5088,8,118,2017-04-02 07:06:24,browse,duration,8
5089,8,118,2017-04-02 07:07:24,browse,product_id,118675935929
5089,8,118,2017-04-02 07:15:24,browse,duration,5
5090,8,118,2017-04-02 07:17:24,browse,product_id,132304402752
5090,8,118,2017-04-02 07:17:24,browse,duration,7
5091,8,118,2017-04-02 07:24:24,browse,product_id,144951251826
5091,8,118,2017-04-02 07:31:24,browse,duration,3
5092,8,118,2017-04-02 07:41:24,browse,product_id,101591922267
5092,8,118,2017-04-02 07:50:24,browse,duration,2
5093,8,118,2017-04-02 07:50:24,browse,product_id,106455227436
5093,8,118,2017-04-02 07:52:24,browse,duration,10
5094,8,118,2017-04-02 08:00:24,browse,product_id,127912011186
5094,8,118,2017-04-02 08:06:24,browse,duration,7
5095,8,118,2017-04-02 08:07:24,browse,product_id,188160550480
5095,8,118,2017-04-02 08:10:24,browse,duration,2
5096,7,173,2017-04-05 12:17:43,clickthrough,url,www.ourwebsite.com/page1
5096,7,173,2017-04-05 12:23:43,clickthrough,referral,www.referralwebsite.com
5097,7,173,2017-04-05 12:24:43,browse,product_id,104553406468
5097,7,173,2017-04-05 12:28:43,browse,duration,10
5098,7,173,2017-04-05 12:38:43,browse,product_id,187071644897
5098,7,173,2017-04-05 12:44:43,browse,duration,5
5099,7,173,2017-04-05 12:50:43,browse,product_id,167784852301
5099,7,173,2017-04-05 12:57:43,browse,duration,5
5100,7,173,2017-04-05 13:06:43,browse,product_id,172490376023
5100,7,173,2017-04-05 13:06:43,browse,duration,9
5101,7,173,2017-04-05 13:07:43,browse,product_id,172916175812
5101,7,173,2017-04-05 13:07:43,browse,duration,6
5102,7,173,2017-04-05 13:16:43,browse,product_id,185509202673
5102,7,173,2017-04-05 13:19:43,browse,duration,3
5103,7,173,2017-04-05 13:29:43,browse,product_id,142256336352
5103,7,173,2017-04-05 13:33:43,browse,duration,7
5104,7,173,2017-04-05 13:39:43,browse,product_id,172916175812
5104,7,173,2017-04-05 13:40:43,browse,duration,7
5105,10,866,2017-04-15 15:10:28,clickthrough,url,www.ourwebsite.com/page3
5105,10,866,2017-04-15 15:11:28,clickthrough,referral,www.referralwebsite.com
5106,10,866,2017-04-15 15:18:28,browse,product_id,138948775138
5106,10,866,2017-04-15 15:24:28,browse,duration,3
5107,10,866,2017-04-15 15:26:28,browse,product_id,106455227436
5107,10,866,2017-04-15 15:32:28,browse,duration,5
5108,10,866,2017-04-15 15:35:28,browse,product_id,141781173051
5108,10,866,2017-04-15 15:38:28,browse,duration,9
5109,10,866,2017-04-15 15:38:28,add,product_id,138948775138
5110,10,866,2017-04-15 15:46:28,add,product_id,106455227436
5111,10,866,2017-04-15 15:51:28,abandon,cart_contents,138948775138;106455227436
5111,1,441,2017-04-07 04:07:45,clickthrough,url,www.ourwebsite.com/page2
5111,1,441,2017-04-07 04:15:45,clickthrough,referral,www.otherwebsite.com
5112,4,896,2017-04-16 13:28:00,clickthrough,url,www.ourwebsite.com/page3
5112,4,896,2017-04-16 13:32:00,clickthrough,referral,www.google.com
5113,4,896,2017-04-16 13:36:00,browse,product_id,121259905065
5113,4,896,2017-04-16 13:46:00,browse,duration,7
5114,4,896,2017-04-16 13:52:00,browse,product_id,115153344249
5114,4,896,2017-04-16 13:55:00,browse,duration,5
5115,4,896,2017-04-16 14:05:00,browse,product_id,121259905065
5115,4,896,2017-04-16 14:14:00,browse,duration,3
5116,4,896,2017-04-16 14:15:00,browse,product_id,121259905065
5116,4,896,2017-04-16 14:23:00,browse,duration,8
5117,4,896,2017-04-16 14:29:00,browse,product_id,188313615578
5117,4,896,2017-04-16 14:34:00,browse,duration,8
5118,4,896,2017-04-16 14:39:00,browse,product_id,193519225127
5118,4,896,2017-04-16 14:46:00,browse,duration,6
5119,4,896,2017-04-16 14:52:00,browse,product_id,132304402752
5119,4,896,2017-04-16 14:53:00,browse,duration,5
5120,4,896,2017-04-16 14:56:00,browse,product_id,134937796642
5120,4,896,2017-04-16 15:00:00,browse,duration,4
5121,4,896,2017-04-16 15:10:00,browse,product_id,101591922267
5121,4,896,2017-04-16 15:16:00,browse,duration,5
5122,3,201,2017-04-02 13:00:47,clickthrough,url,www.ourwebsite.com/page1
5122,3,201,2017-04-02 13:07:47,clickthrough,referral,www.google.com
5123,3,201,2017-04-02 13:09:47,browse,product_id,176925017473
5123,3,201,2017-04-02 13:18:47,browse,duration,8
5124,3,201,2017-04-02 13:26:47,browse,product_id,115153344249
5124,3,201,2017-04-02 13:27:47,browse,duration,4
5125,3,201,2017-04-02 13:32:47,browse,product_id,182893602000
5125,3,201,2017-04-02 13:35:47,browse,duration,10
